asins,brand,categories,dateadded,dateupdated,id,imageurls,keys,manufacturer,manufacturernumber,name,primarycategories,reviews.date,reviews.dateadded,reviews.dateseen,reviews.didpurchase,reviews.dorecommend,reviews.id,reviews.numhelpful,reviews.rating,reviews.sourceurls,reviews.text,reviews.title,reviews.usercity,reviews.username,reviews.userprovince,sourceurls,cleaned_review,cluster_label,first_category,meta_category_label,zero_shot_category,zero_shot_score
B00REQKWGA,Amazon,"['Kindle E-readers', 'Electronics Features', 'Computers & Tablets', 'E-Readers & Accessories', 'E-Readers', 'eBook Readers']",,,AVqVGZN9QMlgsOJE6eUZ,,"0848719057331,kindleoasisereaderwithleatherchargingcoverblack6highresolutiondisplay300ppiwifiincludesspecialoffers/b00reqkwga,amazon/b00reqkwga,kindleoasisereaderwithleatherchargingcoverblack6highresolutiondisplay300ppiwifiincludesspecialoffers/5195001,848719057331",Amazon,,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",,2017-07-22T00:00:00.000Z,2017-08-06T09:15:40Z,"2017-07-31T23:19:00.000Z,2017-08-01T07:38:00.000Z,2017-08-02T19:50:00.000Z,2017-07-26T21:29:00.000Z",,False,,0.0,5.0,http://reviews.bestbuy.com/3545/5195001/reviews.htm?format=embedded,"This was a gift for my friend. My friend likes it, I wouldn't buy something like this for this much money. The screen is small.",Good,,Customer,,,gift friend friend like wouldnt buy something like much money screen small,4,Kindle E-readers,0,Non-electronics,0.493207186460495
B00IOYAM4I,Amazon,"['Computers & Tablets', 'E-Readers & Accessories', 'eBook Readers', 'Kindle E-readers']",,,AVpftoij1cnluZ0-p5n2,,"amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i",Amazon,,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",,2017-06-18T00:00:00.000Z,2017-09-22T10:08:58Z,2017-08-30T08:26:00.000Z,,True,,0.0,4.0,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded,"my wife surprised me with this, and I wasn't sure I needed it... after all, I have a smart phone, laptop, surface and a mini-tablet ... seems redundant, no?Long story short, none of those other devices are optimal in bright sunshine. This one is. it has more capabilities than I am sure I am using. need to learn to read magazines on it. but it works well, and especially outside.",can read in bright sunlight,,ComputerVet,,,wife surprised wasnt sure needed smart phone laptop surface minitablet seems redundant nolong story short none device optimal bright sunshine one capability sure using need learn read magazine work well especially outside,2,Computers & Tablets,0,Non-electronics,0.43306511640548706
B018T075DC,Amazon,"['Fire Tablets', 'Tablets', 'Computers & Tablets', 'All Tablets']",,,AVqkIhxunnc1JgDc3kg_,,"amazon/b018t075dc,firehd8tabletwithalexa8hddisplay16gbtangerinewithspecialoffers/5620410,firehd8tabletwithalexa8hddisplay16gbtangerinewithspecialoffers/b018t075dc,841667103068,0841667103068",Amazon,,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",,2016-10-19T00:00:00.000Z,2017-03-27T19:07:31Z,2017-03-23T03:39:00.000Z,,True,,0.0,5.0,http://reviews.bestbuy.com/3545/5620410/reviews.htm?format=embedded&page=297,This is a great little tablet for what you're paying for it! Gets everything done that I need it to,Great for the price,,Nbrose418,,,great little tablet youre paying get everything done need,4,Fire Tablets,0,Accessories,0.46922537684440613
,Amazon,"['Frys', 'Software & Books', 'eReaders & Accessories', 'Tablet Cases Covers', 'Tablet Accessories', 'Computer Accessories']",,,AVpioXbb1cnluZ0-PImd,,"848719047530,amazonstandingprotectivecaseforfirehd64thgenerationblack/3610684,amazonstandingprotectivecaseforfirehd64thgenerationblack/018w006857385001p,amazon/b00kqe2qaw,amazonstandingprotectivecaseforfirehd64thgenerationblack/018w006857385001",Amazon,,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",,2015-04-09T00:00:00Z,2016-10-15T11:10:42Z,2016-01-15T00:00:00.000Z,,,,,5.0,http://www.sears.com/content/pdp/ratings/single/search/Sears/018W006857385001P&targetType=product&limit=1000&offset=0,Has been on my granddaughters kindle for many month and still working great,Kindle protector,,Egoldberg,,,granddaughter kindle many month still working great,1,Frys,3,Ebook readers,0.5580004453659058
B00DU15MU4,Amazon,"['Electronics', 'Categories', 'Streaming Media Players', 'Amazon Devices']",,,AVpff7_VilAPnD_xc1E_,,"848719035551,0848719035551,certifiedrefurbishedamazonfiretvpreviousgeneration1st/b00du15mu4",Amazon,,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",,2014-04-03T00:00:00Z,,2015-10-16T00:00:00Z,,,,,,http://www.amazon.com/Certified-Refurbished-Amazon-Fire-TV/dp/B00DU15MU4,"Having received my Fire TV today, I've been trying it out for the past couple of hours.Setup was a no brainer. It required an update immediately so it did take about 15 minutes to have it in action but the process was very simple.The image quality (movies and games) is excellent. I've tried several movies from Amazon Prime and they look and sound nearly Blu Ray quality as far as I can tell.Navigation is very straightforward and it's generally easy to find anything you're looking for. Installation of games and apps goes very smoothly and generally pretty quickly.The remote works very well. I haven't played with the voice search feature much yet, but when I have tried it, it worked well. The buttons on the remote are well thought out and I prefer it to the Apple TV remote.I only have one gripe. As far as I can tell, there's no way to limit the list of movies and tv shows to what is available for Amazon Prime members. This makes it very inconvenient to find things that are free to watch. There are some categories that are limited to Prime (Most Popular on Prime, For Kids on Prime) I want to be able to just see what's available for Prime or at least be able to see by category what's available for Prime. I'm sure this isn't an oversight. I suspect Amazon wants to force us to look at everything and be tempted to buy/rent things but if they really want to compete with Netflix, they'll understand that we pay for our Prime membership to be able to watch free movies conveniently. A workaround is to do your searching on the web and then search specifically on the device.Perhaps I just haven't found the way to search for Prime available content. I hope that's the case or I will really be disappointed.Read more",Works great with one critical flaw. (significantly improved),,Gregory P. Baker,,,received fire tv today ive trying past couple hourssetup brainer required update immediately take minute action process simplethe image quality movie game excellent ive tried several movie amazon prime look sound nearly blu ray quality far tellnavigation straightforward generally easy find anything youre looking installation game apps go smoothly generally pretty quicklythe remote work well havent played voice search feature much yet tried worked well button remote well thought prefer apple tv remotei one gripe far tell there way limit list movie tv show available amazon prime member make inconvenient find thing free watch category limited prime popular prime kid prime want able see whats available prime least able see category whats available prime im sure isnt oversight suspect amazon want force u look everything tempted buyrent thing really want compete netflix theyll understand pay prime membership able watch free movie conveniently workaround searching web search specifically deviceperhaps havent found way search prime available content hope thats case really disappointedread,2,Electronics,0,Non-electronics,0.40968838334083557
B018Y225IA,Amazon,"['Computers/Tablets & Networking', 'Tablets & eBook Readers', 'Computers & Tablets', 'Tablets', 'All Tablets']",,,AVpjEN4jLJeJML43rpUe,,"841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",,2016-08-10T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,,0.0,4.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=101,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=89,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=97",My kids have enjoyed using this device. They have downloaded games and shows.,Perfect for my kids,,Coach,,,kid enjoyed using device downloaded game show,4,Computers/Tablets & Networking,3,Accessories,0.4506789743900299
B005PB2T2Q,Amazon,"['Amazon Device Accessories', 'Kindle Store', 'Kindle Touch (4th Generation) Accessories', 'Kindle E-Reader Accessories', 'Covers', 'Kindle Touch (4th Generation) Covers']",,,AVpg3q4RLJeJML43TxA_,,amazonkindletouchleathercase4thgeneration2011releaseolivegreen/b005pb2t2q,Amazon,,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",,,,2017-01-25T00:00:00Z,,,,112.0,5.0,https://www.amazon.com/Amazon-Kindle-Touch-Leather-Paperwhite/dp/B004SD22PQ/,"I bought one of the first Macs in the 80s. I've had 'too many to count since then.' I am an early adopter, by nature. This has been true of Amazon's Kindle product as well having owned the First Generation Kindle, K2, K3 and now the K Touch. Love the reader. And I love this case as well. I hear all of these complaints that this leather case looks cheap or doesn't have a closure, or it's too slippery. PLEASE. I find it to be a PERFECT fit for the Kindle Touch. The unit snaps in a la DoDo Case -- which is such a great product for iPad. Very similar design only on a much smaller scale, obviously. The leather is not an issue for me. I do NOT find it to be too slippery at all unless, perhaps, your hands are covered in oil This is a first class cover for a first class e-reader. And NO. I do not work for Amazon. I'm just a HUGE Kindle fan.",I'm stunned by negative reviews here.,,Daniel B. Slocum,,,bought one first mac ive many count since early adopter nature true amazon kindle product well owned first generation kindle k k k touch love reader love case well hear complaint leather case look cheap doesnt closure slippery please find perfect fit kindle touch unit snap la dodo case great product ipad similar design much smaller scale obviously leather issue find slippery unless perhaps hand covered oil first class cover first class ereader work amazon im huge kindle fan,1,Amazon Device Accessories,3,Accessories,0.3891330361366272
B018Y23MNM,Amazon,"['Tablets', 'Fire Tablets', 'Computers & Tablets', 'All Tablets']",,,AVqVGWLKnnc1JgDc3jF1,,"firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",,2017-03-26T00:00:00.000Z,2017-06-25T03:52:21Z,"2017-06-03T18:42:01.929Z,2017-06-04T02:17:46.559Z",,True,,0.0,5.0,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=38,"I purchased two of these tablet a pink and blue. They was for my 5 and 7 years children. They really love their tablets. Yes, it was a birthday gift.",Great tablet for kids!,,Love,,,purchased two tablet pink blue year child really love tablet yes birthday gift,4,Tablets,0,Accessories,0.5042341351509094
B00OQVZDJM,Amazon,"['Walmart for Business', 'Office Electronics', 'Tablets', 'Office', 'Electronics', 'iPad & Tablets', 'Windows Tablets', 'All Windows Tablets', 'Computers & Tablets', 'E-Readers & Accessories', 'E-Readers', 'eBook Readers', 'Kindle E-readers', 'Computers/Tablets & Networking', 'Tablets & eBook Readers', 'Electronics Features', 'Books & Magazines', 'Book Accessories', 'eReaders', 'TVs & Electronics', 'Computers & Laptops', 'Tablets & eReaders']",,,AV1YnRtnglJLPUi8IJmV,,"amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",,2017-10-07T00:00:00.000Z,2017-10-18T17:17:23Z,2017-10-10T11:51:01.498Z,,True,,0.0,5.0,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded,I was looking for a reader that was light enough to hold With one hand and this one is perfect.,Excellent,,Penny,,,looking reader light enough hold one hand one perfect,1,Walmart for Business,0,Non-electronics,0.3713456392288208
B00IOY8XWQ,Amazon,"['Walmart for Business', 'Office Electronics', 'Tablets', 'Electronics', 'iPad & Tablets', 'All Tablets', 'Computers & Tablets', 'E-Readers & Accessories', 'Kindle E-readers', 'Electronics Features', 'eBook Readers', 'See more Amazon Kindle Voyage (Wi-Fi)', 'See more Amazon Kindle Voyage 4GB', ' Wi-Fi  3G (Unlocked...']",,,AVphPmHuilAPnD_x3E5h,,"848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680",Amazon,,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,",,2017-08-16T00:00:00.000Z,,"2017-08-23T00:00:00Z,2017-08-30T00:00:00Z",,True,,0.0,5.0,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded,"This was a gift for my wife, she had a previous version, and she loved the upgrade to tjis new version.",Great product!,,Lzenz,,,gift wife previous version loved upgrade tjis new version,4,Walmart for Business,0,Accessories,0.5177509784698486
B00LO29KXQ,Amazon,"['Electronics', 'Categories', 'Fire TV', 'Kindle Store']",,,AVzvXXxbvKc47QAVfRhy,,"certifiedrefurbishedamazonfiretvstickpreviousgeneration1st/b00lo29kxq,0848719052121,848719052121",Amazon,,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black",,,,2017-07-15T00:00:00Z,,,,650.0,5.0,https://www.amazon.com/Certified-Refurbished-Amazon-Previous-Generation/dp/B00LO29KXQ/,"I was fortunate to order one of these as soon as it was announced. As an Amazon Prime member, I was able to buy the Fire TV Stick for 19 during a two day sale. I figured, for that price, I might as well test it out!Set up was easy and straight forward. I find that the interface is quick and easy to use. The interface and streaming on the Stick is much faster than the Amazon app built into my HDTV. This fact alone made this a great purchase. Here are some more thoughts I have on the Fire TV Stick so far: PROS:- Quick, easy to use, polished interface- Wireless streaming works really well- Amazon Instant video loads, fast forwards, and rewinds really fast- A dedicated Prime Menu allows Prime members to easily see what free content is available- Unlike Chromecast, the Fire TV Stick includes a remote- Can stream your own videos by first uploading them to your cloud disk- Can play quite a few casual games- Awesome, irresistible price for Amazon Prime users. I got it for 19 during the two day sale.- Better specs than Chromecast and Roku Stick- Ultraportable. I plan to use Fire TV Stick when I travel for work and to visit family- Stream local videos and other content using the Plex app http://www.amazon.com/Plex-Inc/dp/B004Y1WCDE/ (Thanks BikeRider!) CONS:- Included remote doesn't support voice search. That remote costs extra. Would be nice to have a second Fire TV Stick model that includes the voice search remote, rather can requiring us to buy a second remote.- Probably won't be able to use universal remotes with this unless Logitech offers a compatible device.- Not as fast as Fire TV, but since the Stick is so much cheaper, this is not really an issue.Read more","Must have device, especially for Amazon Prime members 28,",,Quentin Moore,,,fortunate order one soon announced amazon prime member able buy fire tv stick two day sale figured price might well test outset easy straight forward find interface quick easy use interface streaming stick much faster amazon app built hdtv fact alone made great purchase thought fire tv stick far pro quick easy use polished interface wireless streaming work really well amazon instant video load fast forward rewinds really fast dedicated prime menu allows prime member easily see free content available unlike chromecast fire tv stick includes remote stream video first uploading cloud disk play quite casual game awesome irresistible price amazon prime user got two day sale better spec chromecast roku stick ultraportable plan use fire tv stick travel work visit family stream local video content using plex app httpwwwamazoncomplexincdpbywcde thanks bikerider con included remote doesnt support voice search remote cost extra would nice second fire tv stick model includes voice search remote rather requiring u buy second remote probably wont able use universal remote unless logitech offer compatible device fast fire tv since stick much cheaper really issueread,2,Electronics,0,Non-electronics,0.3495636284351349
B00QJDU3KY,Amazon,"['mazon.co.uk', 'Amazon Devices']",,,AVpe7AsMilAPnD_xQ78G,,kindlepaperwhite/b00qjdu3ky,Amazon,,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black",,2015-08-08T00:00:00.000Z,,2017-07-15T00:00:00Z,,,,139.0,5.0,https://www.amazon.com/Kindle-Paperwhite-High-Resolution-Display-Built/dp/B00QJDU3KY/,"I initially had trouble deciding between the paperwhite and the voyage because reviews more or less said the same thing: the paperwhite is great, but if you have spending money, go for the voyage.Fortunately, I had friends who owned each, so I ended up buying the paperwhite on this basis: both models now have 300 ppi, so the 80 dollar jump turns out pricey the voyage's page press isn't always sensitive, and if you are fine with a specific setting, you don't need auto light adjustment).It's been a week and I am loving my paperwhite, no regrets! The touch screen is receptive and easy to use, and I keep the light at a specific setting regardless of the time of day. (In any case, it's not hard to change the setting either, as you'll only be changing the light level at a certain time of day, not every now and then while reading).Also glad that I went for the international shipping option with Amazon. Extra expense, but delivery was on time, with tracking, and I didnt need to worry about customs, which I may have if I used a third party shipping service.","Paperwhite voyage, no regrets!",,Cristina M,,,initially trouble deciding paperwhite voyage review less said thing paperwhite great spending money go voyagefortunately friend owned ended buying paperwhite basis model ppi dollar jump turn pricey voyage page press isnt always sensitive fine specific setting dont need auto light adjustmentits week loving paperwhite regret touch screen receptive easy use keep light specific setting regardless time day case hard change setting either youll changing light level certain time day every readingalso glad went international shipping option amazon extra expense delivery time tracking didnt need worry custom may used third party shipping service,2,mazon.co.uk,0,Non-electronics,0.3812514841556549
B018Y22C2Y,Amazon,"['Electronics', 'Computers', 'Computer Accessories', 'Cases & Bags', 'Fire Tablets', 'Electronics Features', 'Tablets', 'Computers & Tablets', ""Kids' Tablets"", 'Electronics', ' Tech Toys', ' Movies', ' Music', 'iPad & Tablets', 'Top Rated']",,,AVph0EeEilAPnD_x9myq,,"amazon/b018y22c2y,841667103389,0841667103389,firekidseditiontablet7displaywifi16gbbluekidproofcase/b018y22c2y,amazonfirekidsedition16gb5thgen2015releaseblue/5026000,amazonfirekidsedition7tablet16gbblue/5026000,amazonkidsedition7inch16gbfiretabletblue/kifk716cblu",Amazon,,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black",,2016-07-01T00:00:00.000Z,2017-03-28T08:31:37Z,"2017-03-21T11:11:21.417Z,2017-03-05T14:30:13.490Z,2017-04-26T10:24:11.862Z",,True,,1.0,4.0,"http://reviews.bestbuy.com/3545/5026000/reviews.htm?format=embedded&page=175,http://reviews.bestbuy.com/3545/5026000/reviews.htm?format=embedded&page=161,http://reviews.bestbuy.com/3545/5026000/reviews.htm?format=embedded&page=193","My 3 yr old has already figured it all out. User friendly and durable with the case. Lots of free content, keeps them busy when need be.",great,,Sonny,,,yr old already figured user friendly durable case lot free content keep busy need,4,Electronics,0,Non-electronics,0.31375548243522644
B01BFIBRIE,Amazon,"['Electronics', 'iPad & Tablets', 'All Tablets', 'Computers & Tablets', 'Tablets', 'eBook Readers']",,,AVqkIdntQMlgsOJE6fuB,,"841667107868,amazon/53004915,amazonkindlepaperwhitewhite/5435104,0841667107868,kindlepaperwhiteereaderwhite6highresolutiondisplay300ppiwithbuiltinlightwifiincludesspecialoffers/b01bfibrie",Amazon,,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black",,2017-04-08T00:00:00.000Z,2017-09-24T16:56:59Z,"2017-09-03T08:59:09.912Z,2017-08-27T11:15:49.133Z,2017-08-19T03:26:05.054Z",,True,,0.0,3.0,"http://reviews.bestbuy.com/3545/5435104/reviews.htm?format=embedded&page=69,http://reviews.bestbuy.com/3545/5435104/reviews.htm?format=embedded&page=66,http://reviews.bestbuy.com/3545/5435104/reviews.htm?format=embedded&page=62",doesnot work After three weeksI cannot open it. so sad,totally deied,,qingbo,,,doesnot work three weeksi cannot open sad,0,Electronics,0,Accessories,0.40012848377227783
B01J4ORNHU,Amazon,"['Kindle Store', 'Categories', 'eBook Readers & Accessories', 'Fire TV Accessories', 'Electronics', 'Power Adapters & Cables', 'Amazon Device Accessories', 'Power Adapters']",,,AVzRlorb-jtxr-f3ygvQ,,"amazonechofiretvpoweradapter/b01j4ornhu,0841667120829,841667120829",Amazon,,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black",,,,"2017-08-06T00:00:00Z,2017-07-25T00:00:00Z,2017-07-21T00:00:00Z,2017-07-15T00:00:00Z,2017-06-30T00:00:00Z,2017-06-17T00:00:00Z",,,,75.0,5.0,https://www.amazon.com/Amazon-Echo-Fire-Power-Adapter/dp/B01J4ORNHU/,"I bought an extra power cord for my Echo a month ago but it has been on backorder. Then when I went to check, it was not scheduled to ship for another few weeks. I then saw this one, and it is new. I placed an order for it and it was at my door in two days with Prime.I love my Echo and wish I could buy another at the introductory rate that I did a year ago. We use it daily in our household, mainly for news and listening to music while cooking in the kitchen. We wanted another one for the main bedroom for the alarm, weather, and music. Having poor eyesight, it is nice to ask Alexa what the weather is rather then trying to find my glasses in the dark. I bough the extra cord and plugged it into my nightstand. I now unplug the one in the kitchen and plug it into the bedroom. Within a minute it is back online.So much easier than buying two Echos. Feels solid and just like the first one, very pleased.","One Echo, two power cords, like having two Echos!",,me Perdue,,,bought extra power cord echo month ago backorder went check scheduled ship another week saw one new placed order door two day primei love echo wish could buy another introductory rate year ago use daily household mainly news listening music cooking kitchen wanted another one main bedroom alarm weather music poor eyesight nice ask alexa weather rather trying find glass dark bough extra cord plugged nightstand unplug one kitchen plug bedroom within minute back onlineso much easier buying two echo feel solid like first one pleased,2,Kindle Store,1,Accessories,0.5831561088562012
B018SZT3BK,Amazon,"['Fire Tablets', 'Tablets', 'Computers & Tablets', 'All Tablets', 'Computers/Tablets & Networking', 'Tablets & eBook Readers']",,,AVqVGWQDv8e3D1O-ldFr,,"amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/5538501,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/b018szt3bk,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/182378029308,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/322430145717,841667103037,0841667103037,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/152627691815,amazon/b018szt3bk,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/332403091354,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/322598029639",Amazon,,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black",,2017-03-12T00:00:00.000Z,,"2017-08-09T00:00:00Z,2017-08-06T00:00:00Z",,False,,1.0,2.0,http://reviews.bestbuy.com/3545/5538501/reviews.htm?format=embedded&page=109,This tablet could be so much better if the apps actually worked decently. The built in Amazon pieces for Prime members is great and work flawlessly. But it's not enough to overcome the terrible app behavior and countless freezes. They need to take a lesson or two from Apple.,Just ok,,GOBstopper,,,tablet could much better apps actually worked decently built amazon piece prime member great work flawlessly enough overcome terrible app behavior countless freeze need take lesson two apple,2,Fire Tablets,0,Non-electronics,0.46873757243156433
B00UH4D8G2,Amazon,"['Categories', 'Streaming Media Players', 'Electronics']",,,AVzvXXwEvKc47QAVfRhx,,"certifiedrefurbishedamazonfiretvwithalexavoiceremote/b00uh4d8g2,0848719063264,848719063264",Amazon,,"Echo (White),,,
Echo (White),,,",,2016-11-12T00:00:00.000Z,,2017-06-23T00:00:00Z,,,,292.0,1.0,https://www.amazon.com/Certified-Refurbished-Amazon-Alexa-Remote/dp/B00UH4D8G2/,"Stay away from the certified refurbished Amazon Fire TV. I received two Certified Refurbished defective fire TVs. The first the screen looked half corrupted, see the pictures. The second Certified Refurbished Amazon fire tv I received would not boot up, it was stuck in an infinite loop where I would only see the amazon logo for 10 seconds then it would boot up again.If anything, Amazon needs to re-visit its refurbishment process and quality control of the refurbished products they let get in consumer hands.Update 11/28/16: I purchased a new Fire TV during the BF sale and I have had no issues so far :).","Purchase a new one, stay away from the refurbished fire tv.",,Amazon Customer,,,stay away certified refurbished amazon fire tv received two certified refurbished defective fire tv first screen looked half corrupted see picture second certified refurbished amazon fire tv received would boot stuck infinite loop would see amazon logo second would boot againif anything amazon need revisit refurbishment process quality control refurbished product let get consumer handsupdate purchased new fire tv bf sale issue far,2,Categories,2,Non-electronics,0.4974788725376129
